CIK,Date,filling type,Hedge,word found
766421,2005-11-09,10-Q,0,N/A
766421,2004-11-09,10-Q,0,N/A
766421,2005-08-05,10-Q,0,N/A
766421,2006-05-05,10-Q,0,N/A
766421,2006-08-08,10-Q,0,N/A
766421,2007-05-08,10-Q,0,N/A
766421,2006-11-03,10-Q,0,N/A
766421,2007-08-07,10-Q,0,N/A
766421,2007-11-07,10-Q,0,N/A
766421,2008-08-08,10-Q,0,N/A
766421,2008-05-07,10-Q,0,N/A
766421,2009-05-08,10-Q,0,N/A
766421,2008-11-07,10-Q,0,N/A
766421,2009-08-07,10-Q,0,N/A
766421,2009-11-06,10-Q,1,interestratederivative
766421,2010-08-05,10-Q,1,interestratederivative
766421,2010-05-05,10-Q,1,interestratederivative
766421,2010-11-05,10-Q,1,interestratederivative
766421,2011-05-04,10-Q,1,interestratederivative
766421,2011-08-04,10-Q,1,interestratederivative
766421,2011-11-03,10-Q,1,interestratederivative
766421,2012-05-03,10-Q,1,hedgesinterestrate
766421,2012-08-08,10-Q,1,hedgesinterestrate
766421,2012-11-07,10-Q,1,hedgesinterestrate
766421,2013-08-07,10-Q,1,hedgesinterestrate
766421,2013-05-08,10-Q,1,hedgesinterestrate
766421,2013-11-06,10-Q,1,hedgesinterestrate
766421,2014-05-09,10-Q,1,hedgesinterestrate
766421,2014-11-05,10-Q,1,hedgesinterestrate
766421,2014-08-06,10-Q,1,hedgesinterestrate
766421,2015-08-05,10-Q,1,hedgesinterestrate
766421,2015-05-07,10-Q,1,hedgesinterestrate
766421,2015-11-04,10-Q,1,hedgesinterestrate
766421,2016-05-09,10-Q,1,interestratederivative
766421,2016-11-02,10-Q,1,interestratederivative
766421,2016-08-02,10-Q,1,interestratederivative
766421,2017-05-05,10-Q,1,interestratederivative
766421,2017-08-03,10-Q,1,interestratederivative
766421,2017-11-02,10-Q,1,interestratederivative
766421,2018-05-04,10-Q,1,interestratederivative
766421,2018-08-08,10-Q,1,interestratederivative
766421,2018-11-02,10-Q,1,interestratederivative
766421,2019-08-06,10-Q,1,interestratederivative
766421,2019-05-09,10-Q,1,interestratederivative
766421,2019-11-07,10-Q,1,interestratederivative
766421,2020-05-14,10-Q,1,interestratederivative
766421,2021-05-06,10-Q,1,interestratederivative
766421,2020-08-04,10-Q,1,interestratederivative
766421,2021-11-04,10-Q,1,interestratederivative
766421,2022-05-05,10-Q,1,interestratederivative
766421,2020-11-05,10-Q,1,interestratederivative
766421,2022-08-02,10-Q,1,interestratederivative
766421,2021-08-03,10-Q,1,interestratederivative
766421,2022-11-03,10-Q,1,interestratederivative
766704,2005-03-16,10-K,1,hedgeinterestrate
766704,2006-03-10,10-K,1,hedgeinterestrate
766704,2004-03-12,10-K,1,interestrateswap
766704,2007-03-01,10-K,1,hedgeinterestrate
766704,2008-02-28,10-K,1,hedgeinterestrate
766704,2010-02-26,10-K,1,hedgeinterestrate
766704,2009-03-02,10-K,1,hedgeinterestrate
766704,2011-02-25,10-K,1,hedgeinterestrate
766704,2013-02-26,10-K,1,hedgeinterestrate
766704,2012-02-17,10-K,1,hedgeinterestrate
766704,2014-02-21,10-K,1,hedgeinterestrate
766704,2015-02-20,10-K,1,hedgeinterestrate
766704,2016-02-18,10-K,1,hedgeinterestrate
766704,2019-02-25,10-K,1,hedgeinterestrate
766704,2018-02-28,10-K,1,hedgeinterestrate
766704,2017-02-22,10-K,1,hedgeinterestrate
766704,2020-02-14,10-K,1,hedgeinterestrate
766704,2021-02-10,10-K,1,hedgeinterestrate
766704,2004-05-10,10-Q,0,N/A
766704,2004-07-23,10-Q,1,hedgeinterestrate
766704,2022-02-16,10-K,1,hedgeinterestrate
766704,2004-10-26,10-Q,1,hedgeinterestrate
766704,2005-05-10,10-Q,1,hedgeinterestrate
766704,2005-07-22,10-Q,1,hedgeinterestrate
766704,2005-10-21,10-Q,1,hedgeinterestrate
766704,2006-07-28,10-Q,1,hedgeinterestrate
766704,2006-05-10,10-Q,1,hedgeinterestrate
766704,2006-10-20,10-Q,1,hedgeinterestrate
766704,2007-05-10,10-Q,1,hedgeinterestrate
766704,2007-11-07,10-Q,1,hedgeinterestrate
766704,2008-05-09,10-Q,1,hedgeinterestrate
766704,2007-08-09,10-Q,1,hedgeinterestrate
766704,2009-05-07,10-Q,1,hedgeinterestrate
766704,2008-11-05,10-Q,1,hedgeinterestrate
766704,2008-08-06,10-Q,1,hedgeinterestrate
766704,2009-08-06,10-Q,1,hedgeinterestrate
766704,2009-11-05,10-Q,1,hedgeinterestrate
766704,2010-05-10,10-Q,1,hedgeinterestrate
766704,2011-05-10,10-Q,1,hedgeinterestrate
766704,2010-11-08,10-Q,1,hedgeinterestrate
766704,2010-08-06,10-Q,1,hedgeinterestrate
766704,2011-08-09,10-Q,1,hedgeinterestrate
766704,2012-05-10,10-Q,1,hedgeinterestrate
766704,2011-11-03,10-Q,1,hedgeinterestrate
766704,2012-11-07,10-Q,1,hedgeinterestrate
766704,2013-05-07,10-Q,1,hedgeinterestrate
766704,2012-08-06,10-Q,1,hedgeinterestrate
766704,2013-08-06,10-Q,1,hedgeinterestrate
766704,2014-08-01,10-Q,1,hedgeinterestrate
766704,2014-05-08,10-Q,1,hedgeinterestrate
766704,2013-11-05,10-Q,1,hedgeinterestrate
766704,2015-08-04,10-Q,1,hedgeinterestrate
766704,2015-05-08,10-Q,1,hedgeinterestrate
766704,2016-05-05,10-Q,1,hedgeinterestrate
766704,2014-11-04,10-Q,1,hedgeinterestrate
766704,2015-10-30,10-Q,1,hedgeinterestrate
766704,2017-05-05,10-Q,1,hedgeinterestrate
766704,2016-11-02,10-Q,1,hedgeinterestrate
766704,2016-08-02,10-Q,1,hedgeinterestrate
766704,2017-07-28,10-Q,1,hedgeinterestrate
766704,2018-05-04,10-Q,1,hedgeinterestrate
766704,2018-08-02,10-Q,1,hedgeinterestrate
766704,2017-11-07,10-Q,1,hedgeinterestrate
766704,2019-08-01,10-Q,1,hedgeinterestrate
766704,2018-10-30,10-Q,1,hedgeinterestrate
766704,2019-04-30,10-Q,1,hedgeinterestrate
766704,2019-10-30,10-Q,1,hedgeinterestrate
766704,2020-05-07,10-Q,1,hedgeinterestrate
766704,2020-10-29,10-Q,1,hedgeinterestrate
766704,2020-08-06,10-Q,1,hedgeinterestrate
766704,2021-04-29,10-Q,1,hedgeinterestrate
766704,2021-07-30,10-Q,1,hedgeinterestrate
766704,2021-11-05,10-Q,1,hedgeinterestrate
766704,2022-05-10,10-Q,1,hedgeinterestrate
766704,2022-11-08,10-Q,1,hedgeinterestrate
766704,2022-08-09,10-Q,1,hedgeinterestrate
767920,2005-03-11,10-K,0,N/A
767920,2004-03-12,10-K,0,N/A
767920,2006-03-09,10-K,0,N/A
767920,2007-03-01,10-K,0,N/A
767920,2009-02-26,10-K,0,N/A
767920,2008-02-22,10-K,0,N/A
767920,2010-02-24,10-K,0,N/A
767920,2011-02-24,10-K,0,N/A
767920,2013-02-28,10-K,0,N/A
767920,2012-02-28,10-K,0,N/A
767920,2014-02-26,10-K,0,N/A
767920,2004-07-30,10-Q,0,N/A
767920,2015-02-24,10-K,0,N/A
767920,2004-05-07,10-Q,0,N/A
767920,2005-05-12,10-Q,0,N/A
767920,2005-08-05,10-Q,0,N/A
767920,2004-11-03,10-Q,0,N/A
767920,2006-05-10,10-Q,0,N/A
767920,2005-11-09,10-Q,0,N/A
767920,2006-08-16,10-Q,0,N/A
767920,2006-11-09,10-Q,0,N/A
767920,2007-05-10,10-Q,0,N/A
767920,2007-08-09,10-Q,0,N/A
767920,2008-08-07,10-Q,0,N/A
767920,2008-05-08,10-Q,0,N/A
767920,2007-11-08,10-Q,0,N/A
767920,2008-11-06,10-Q,0,N/A
767920,2009-05-07,10-Q,0,N/A
767920,2009-11-06,10-Q,0,N/A
767920,2010-05-05,10-Q,0,N/A
767920,2009-08-06,10-Q,0,N/A
767920,2010-08-05,10-Q,0,N/A
767920,2011-08-04,10-Q,0,N/A
767920,2011-05-05,10-Q,0,N/A
767920,2010-11-04,10-Q,0,N/A
767920,2012-05-10,10-Q,0,N/A
767920,2011-11-10,10-Q,0,N/A
767920,2012-08-09,10-Q,0,N/A
767920,2013-05-08,10-Q,0,N/A
767920,2013-08-07,10-Q,0,N/A
767920,2012-11-08,10-Q,0,N/A
767920,2013-11-12,10-Q,0,N/A
767920,2014-05-07,10-Q,0,N/A
767920,2014-08-06,10-Q,0,N/A
767920,2015-05-07,10-Q,0,N/A
767920,2014-11-05,10-Q,0,N/A
767920,2015-08-05,10-Q,0,N/A
767920,2015-11-03,10-Q,0,N/A
768251,2006-03-14,10-K,0,N/A
768251,2005-03-11,10-K,0,N/A
768251,2004-03-15,10-K,0,N/A
768251,2007-02-27,10-K,0,N/A
768251,2008-02-25,10-K,0,N/A
768251,2009-02-25,10-K,0,N/A
768251,2011-02-16,10-K,0,N/A
768251,2010-02-17,10-K,0,N/A
768251,2012-02-17,10-K,0,N/A
768251,2013-02-15,10-K,0,N/A
768251,2014-02-14,10-K,0,N/A
768251,2015-02-13,10-K,0,N/A
768251,2004-05-10,10-Q,0,N/A
768251,2004-08-10,10-Q,0,N/A
768251,2004-11-09,10-Q,0,N/A
768251,2005-05-10,10-Q,0,N/A
768251,2005-08-09,10-Q,0,N/A
768251,2005-11-09,10-Q,0,N/A
768251,2006-10-24,10-Q,0,N/A
768251,2006-11-08,10-Q,0,N/A
768251,2007-05-08,10-Q,0,N/A
768251,2007-08-06,10-Q,0,N/A
768251,2007-11-05,10-Q,0,N/A
768251,2008-08-05,10-Q,0,N/A
768251,2008-05-05,10-Q,0,N/A
768251,2009-04-27,10-Q,0,N/A
768251,2008-11-03,10-Q,0,N/A
768251,2010-04-26,10-Q,0,N/A
768251,2009-07-22,10-Q,0,N/A
768251,2010-07-26,10-Q,0,N/A
768251,2009-10-21,10-Q,0,N/A
768251,2010-10-22,10-Q,0,N/A
768251,2011-07-22,10-Q,0,N/A
768251,2011-04-27,10-Q,0,N/A
768251,2011-10-21,10-Q,0,N/A
768251,2012-04-23,10-Q,0,N/A
768251,2012-07-26,10-Q,0,N/A
768251,2013-07-25,10-Q,0,N/A
768251,2013-04-26,10-Q,0,N/A
768251,2012-10-24,10-Q,0,N/A
768251,2014-04-25,10-Q,0,N/A
768251,2013-10-23,10-Q,0,N/A
768251,2014-07-25,10-Q,0,N/A
768251,2014-10-24,10-Q,0,N/A
768251,2015-04-24,10-Q,0,N/A
768251,2015-10-22,10-Q,0,N/A
768251,2015-07-23,10-Q,0,N/A
768835,2005-04-18,10-K,0,N/A
768835,2006-04-13,10-K,0,N/A
768835,2004-03-30,10-K,0,N/A
768835,2007-04-04,10-K,0,N/A
768835,2009-03-30,10-K,0,N/A
768835,2010-03-30,10-K,0,N/A
768835,2008-04-01,10-K,0,N/A
768835,2012-03-26,10-K,0,N/A
768835,2011-03-30,10-K,0,N/A
768835,2013-04-02,10-K,0,N/A
768835,2014-04-01,10-K,0,N/A
768835,2015-03-31,10-K,0,N/A
768835,2017-03-28,10-K,0,N/A
768835,2016-03-29,10-K,0,N/A
768835,2018-04-03,10-K,0,N/A
768835,2020-03-31,10-K,0,N/A
768835,2021-03-30,10-K,0,N/A
768835,2019-04-02,10-K,0,N/A
768835,2022-03-29,10-K,1,interestratehedge
768835,2004-09-09,10-Q,0,N/A
768835,2004-06-08,10-Q,0,N/A
768835,2004-12-06,10-Q,0,N/A
768835,2005-06-06,10-Q,0,N/A
768835,2005-12-07,10-Q,0,N/A
768835,2006-06-07,10-Q,0,N/A
768835,2005-09-07,10-Q,0,N/A
768835,2006-12-01,10-Q,0,N/A
768835,2006-09-01,10-Q,0,N/A
768835,2007-06-13,10-Q,0,N/A
768835,2007-09-07,10-Q,0,N/A
768835,2007-12-10,10-Q,0,N/A
768835,2008-06-10,10-Q,0,N/A
768835,2008-09-09,10-Q,0,N/A
768835,2008-12-09,10-Q,0,N/A
768835,2009-06-11,10-Q,0,N/A
768835,2009-09-09,10-Q,0,N/A
768835,2009-12-10,10-Q,0,N/A
768835,2010-09-08,10-Q,0,N/A
768835,2010-12-08,10-Q,0,N/A
768835,2010-06-10,10-Q,0,N/A
768835,2011-09-07,10-Q,0,N/A
768835,2011-06-07,10-Q,0,N/A
768835,2011-12-07,10-Q,0,N/A
768835,2012-06-06,10-Q,0,N/A
768835,2012-09-05,10-Q,0,N/A
768835,2012-12-05,10-Q,0,N/A
768835,2013-06-12,10-Q,0,N/A
768835,2013-09-10,10-Q,0,N/A
768835,2014-06-11,10-Q,0,N/A
768835,2013-12-11,10-Q,0,N/A
768835,2014-12-10,10-Q,0,N/A
768835,2014-09-10,10-Q,0,N/A
768835,2015-06-10,10-Q,0,N/A
768835,2015-09-09,10-Q,0,N/A
768835,2015-12-09,10-Q,0,N/A
768835,2016-12-07,10-Q,0,N/A
768835,2016-09-07,10-Q,0,N/A
768835,2016-06-08,10-Q,0,N/A
768835,2017-06-07,10-Q,0,N/A
768835,2017-09-06,10-Q,0,N/A
768835,2017-12-06,10-Q,0,N/A
768835,2018-06-13,10-Q,0,N/A
768835,2018-09-12,10-Q,0,N/A
768835,2018-12-12,10-Q,0,N/A
768835,2019-06-12,10-Q,0,N/A
768835,2019-09-11,10-Q,0,N/A
768835,2019-12-11,10-Q,0,N/A
768835,2020-06-10,10-Q,0,N/A
768835,2020-09-09,10-Q,0,N/A
768835,2021-06-09,10-Q,0,N/A
768835,2020-12-09,10-Q,0,N/A
768835,2022-06-08,10-Q,0,N/A
768835,2021-09-08,10-Q,0,N/A
768835,2022-09-07,10-Q,0,N/A
768835,2021-12-08,10-Q,1,interestratehedge
769397,2004-04-08,10-K,0,N/A
769397,2005-03-31,10-K,0,N/A
768835,2022-12-07,10-Q,1,hedginginterestrate
769397,2007-06-04,10-K,1,interestrateswap
769397,2006-03-30,10-K,0,N/A
769397,2008-03-28,10-K,0,N/A
769397,2009-03-20,10-K,0,N/A
769397,2010-03-19,10-K,0,N/A
769397,2011-03-18,10-K,0,N/A
769397,2012-03-15,10-K,0,N/A
769397,2013-03-18,10-K,0,N/A
769397,2014-03-10,10-K,0,N/A
769397,2016-03-23,10-K,0,N/A
769397,2015-03-18,10-K,0,N/A
769397,2017-03-21,10-K,0,N/A
769397,2018-03-22,10-K,0,N/A
769397,2019-03-25,10-K,0,N/A
769397,2020-03-19,10-K,0,N/A
769397,2022-03-14,10-K,0,N/A
769397,2021-03-19,10-K,0,N/A
769397,2004-06-09,10-Q,0,N/A
769397,2004-09-09,10-Q,0,N/A
769397,2005-09-02,10-Q,0,N/A
769397,2005-06-07,10-Q,0,N/A
769397,2006-06-06,10-Q,0,N/A
769397,2005-12-07,10-Q,0,N/A
769397,2004-12-09,10-Q,0,N/A
769397,2007-06-04,10-Q,0,N/A
769397,2007-06-08,10-Q,0,N/A
769397,2007-08-31,10-Q,0,N/A
769397,2007-12-04,10-Q,0,N/A
769397,2008-06-02,10-Q,0,N/A
769397,2008-12-04,10-Q,0,N/A
769397,2008-09-05,10-Q,0,N/A
769397,2009-06-03,10-Q,0,N/A
769397,2009-08-28,10-Q,0,N/A
769397,2010-09-01,10-Q,0,N/A
769397,2010-06-04,10-Q,0,N/A
769397,2009-12-08,10-Q,0,N/A
769397,2010-12-07,10-Q,0,N/A
769397,2011-09-01,10-Q,0,N/A
769397,2011-12-06,10-Q,0,N/A
769397,2012-06-01,10-Q,0,N/A
769397,2012-09-05,10-Q,0,N/A
769397,2012-12-04,10-Q,0,N/A
769397,2011-06-03,10-Q,0,N/A
769397,2013-06-05,10-Q,0,N/A
769397,2013-09-03,10-Q,0,N/A
769397,2014-06-03,10-Q,0,N/A
769397,2013-12-06,10-Q,0,N/A
769397,2015-05-28,10-Q,0,N/A
769397,2014-12-05,10-Q,0,N/A
769397,2014-09-02,10-Q,0,N/A
769397,2015-12-09,10-Q,0,N/A
769397,2016-06-06,10-Q,0,N/A
769397,2016-08-30,10-Q,0,N/A
769397,2015-08-31,10-Q,0,N/A
769397,2017-05-31,10-Q,0,N/A
769397,2017-08-31,10-Q,0,N/A
769397,2017-12-05,10-Q,0,N/A
769397,2016-12-01,10-Q,0,N/A
769397,2018-12-06,10-Q,0,N/A
769397,2018-06-08,10-Q,0,N/A
769397,2018-08-30,10-Q,0,N/A
769397,2019-09-04,10-Q,0,N/A
769397,2019-06-04,10-Q,0,N/A
769397,2019-12-05,10-Q,0,N/A
769397,2020-06-02,10-Q,0,N/A
769397,2020-09-02,10-Q,0,N/A
769397,2021-06-03,10-Q,0,N/A
769397,2021-09-01,10-Q,0,N/A
769397,2021-12-03,10-Q,0,N/A
769397,2022-06-02,10-Q,0,N/A
769397,2020-12-04,10-Q,0,N/A
769397,2022-08-31,10-Q,0,N/A
770949,2004-03-15,10-K,1,interestratehedging
770949,2005-03-08,10-K,1,interestratehedging
769397,2022-12-06,10-Q,1,interestrateswap
770949,2004-11-04,10-Q,1,interestrateswap
770949,2004-08-09,10-Q,1,interestrateswap
770949,2005-05-03,10-Q,1,interestrateswap
770949,2004-05-10,10-Q,1,interestrateswap
77360,2004-03-05,10-K,1,hedginginterestrate
770949,2005-11-09,10-Q,1,interestrateswap
770949,2005-08-09,10-Q,1,interestrateswap
77360,2005-03-11,10-K,1,hedginginterestrate
77360,2006-03-01,10-K,1,hedginginterestrate
77360,2007-02-26,10-K,1,hedginginterestrate
77360,2008-02-26,10-K,1,hedginginterestrate
77360,2009-02-24,10-K,1,hedginginterestrate
77360,2011-02-23,10-K,1,hedginginterestrate
77360,2012-02-21,10-K,1,hedginginterestrate
77360,2014-02-25,10-K,1,hedginginterestrate
77360,2013-02-26,10-K,1,hedginginterestrate
77360,2010-02-23,10-K,1,hedginginterestrate
77360,2015-02-24,10-K,1,hedginginterestrate
77360,2016-02-26,10-K,1,hedginginterestrate
77360,2017-02-21,10-K,1,hedginginterestrate
77360,2018-02-27,10-K,1,hedginginterestrate
77360,2019-02-19,10-K,1,hedginginterestrate
77360,2020-02-25,10-K,0,N/A
77360,2021-02-16,10-K,0,N/A
77360,2022-02-22,10-K,0,N/A
77360,2004-05-10,10-Q,1,interestrateswap
77360,2004-11-12,10-Q,1,interestrateswap
77360,2004-07-30,10-Q,1,interestrateswap
77360,2005-05-10,10-Q,1,interestrateswap
77360,2005-08-11,10-Q,1,interestrateswap
77360,2005-11-09,10-Q,1,interestrateswap
77360,2006-05-05,10-Q,1,interestrateswap
77360,2006-08-04,10-Q,1,interestrateswap
77360,2006-11-03,10-Q,1,interestrateswap
77360,2007-05-04,10-Q,1,interestrateswap
77360,2007-08-01,10-Q,1,interestrateswap
77360,2008-04-22,10-Q,1,interestrateswap
77360,2008-10-21,10-Q,1,interestrateswap
77360,2007-10-23,10-Q,1,interestrateswap
77360,2008-07-22,10-Q,1,interestrateswap
77360,2009-07-21,10-Q,1,interestrateswap
77360,2009-04-21,10-Q,1,interestrateswap
77360,2009-10-20,10-Q,1,interestrateswap
77360,2010-07-29,10-Q,1,interestrateswap
77360,2010-04-27,10-Q,1,interestrateswap
77360,2010-10-26,10-Q,1,interestrateswap
77360,2011-04-26,10-Q,1,hedgeinterestrate
77360,2011-10-26,10-Q,1,interestrateswap
77360,2012-04-24,10-Q,1,interestrateswap
77360,2012-07-24,10-Q,1,interestrateswap
77360,2011-07-26,10-Q,1,interestrateswap
77360,2012-11-01,10-Q,1,interestrateswap
77360,2013-07-23,10-Q,1,interestrateswap
77360,2013-10-22,10-Q,1,interestrateswap
77360,2013-04-23,10-Q,1,interestrateswap
77360,2014-04-22,10-Q,1,interestrateswap
77360,2014-07-31,10-Q,1,interestrateswap
77360,2015-04-21,10-Q,1,interestrateswap
77360,2015-07-21,10-Q,1,interestrateswap
77360,2014-10-21,10-Q,1,interestrateswap
77360,2015-10-20,10-Q,1,interestrateswap
77360,2016-04-26,10-Q,0,N/A
77360,2016-10-25,10-Q,1,interestratehedging
77360,2016-07-28,10-Q,0,N/A
77360,2017-04-25,10-Q,0,N/A
77360,2017-07-25,10-Q,0,N/A
77360,2018-07-25,10-Q,0,N/A
77360,2018-04-20,10-Q,0,N/A
77360,2017-10-24,10-Q,0,N/A
77360,2019-04-23,10-Q,0,N/A
77360,2018-10-23,10-Q,0,N/A
77360,2020-04-30,10-Q,0,N/A
77360,2019-10-23,10-Q,0,N/A
77360,2019-07-23,10-Q,0,N/A
77360,2020-07-23,10-Q,0,N/A
77360,2020-10-20,10-Q,0,N/A
77360,2021-07-27,10-Q,0,N/A
77360,2021-10-26,10-Q,0,N/A
77360,2021-04-22,10-Q,0,N/A
77360,2022-04-21,10-Q,0,N/A
77360,2022-10-25,10-Q,0,N/A
77360,2022-07-26,10-Q,0,N/A
773840,2004-03-04,10-K,1,interestrateswap
773840,2005-02-25,10-K,1,interestrateswap
773840,2006-03-01,10-K,1,interestrateswap
773840,2008-02-15,10-K,1,interestrateswap
773840,2007-02-16,10-K,1,interestrateswap
773840,2010-02-12,10-K,1,interestrateswap
773840,2009-02-13,10-K,1,interestrateswap
773840,2013-02-15,10-K,1,interestrateswap
773840,2012-02-17,10-K,1,interestrateswap
773840,2011-02-11,10-K,1,interestrateswap
773840,2014-02-14,10-K,1,interestrateswap
773840,2015-02-13,10-K,1,interestrateswap
773840,2016-02-12,10-K,1,interestrateswap
773840,2018-02-09,10-K,1,interestrateswap
773840,2017-02-10,10-K,1,interestrateswap
773840,2019-02-08,10-K,1,interestrateswap
773840,2020-02-14,10-K,1,interestrateswap
773840,2004-05-03,10-Q,0,N/A
773840,2022-02-11,10-K,1,interestrateswap
773840,2004-08-02,10-Q,0,N/A
773840,2021-02-12,10-K,1,interestrateswap
773840,2004-11-05,10-Q,0,N/A
773840,2005-08-03,10-Q,0,N/A
773840,2005-05-05,10-Q,0,N/A
773840,2005-10-28,10-Q,0,N/A
773840,2006-04-24,10-Q,1,interestrateswap
773840,2006-07-21,10-Q,0,N/A
773840,2006-10-19,10-Q,0,N/A
773840,2007-04-20,10-Q,0,N/A
773840,2007-10-19,10-Q,0,N/A
773840,2007-07-19,10-Q,0,N/A
773840,2008-04-18,10-Q,1,interestrateswap
773840,2008-07-18,10-Q,1,interestrateswap
773840,2008-10-17,10-Q,1,interestrateswap
773840,2009-04-24,10-Q,1,interestrateswap
773840,2009-07-27,10-Q,1,interestrateswap
773840,2009-10-23,10-Q,1,interestrateswap
773840,2010-04-23,10-Q,1,interestrateswap
773840,2010-10-22,10-Q,1,interestrateswap
773840,2011-04-21,10-Q,1,interestrateswap
773840,2010-07-23,10-Q,1,interestrateswap
773840,2011-07-22,10-Q,1,interestrateswap
773840,2011-10-21,10-Q,1,interestrateswap
773840,2012-10-19,10-Q,1,interestrateswap
773840,2012-04-20,10-Q,1,interestrateswap
773840,2012-07-18,10-Q,1,interestrateswap
773840,2013-04-19,10-Q,1,interestrateswap
773840,2013-07-19,10-Q,1,interestrateswap
773840,2014-07-18,10-Q,1,interestrateswap
773840,2013-10-18,10-Q,1,interestrateswap
773840,2014-10-17,10-Q,1,interestrateswap
773840,2014-04-17,10-Q,1,interestrateswap
773840,2015-04-17,10-Q,1,interestrateswap
773840,2015-07-17,10-Q,1,interestrateswap
773840,2016-04-22,10-Q,1,interestrateswap
773840,2015-10-16,10-Q,1,interestrateswap
773840,2016-07-22,10-Q,1,interestrateswap
773840,2016-10-21,10-Q,1,interestrateswap
773840,2017-07-21,10-Q,1,interestrateswap
773840,2017-04-21,10-Q,1,interestrateswap
773840,2018-04-20,10-Q,1,interestrateswap
773840,2018-10-19,10-Q,1,interestrateswap
773840,2017-10-20,10-Q,1,interestrateswap
773840,2018-07-20,10-Q,1,interestrateswap
773840,2019-07-18,10-Q,1,interestrateswap
773840,2019-04-18,10-Q,1,interestrateswap
773840,2019-10-17,10-Q,1,interestrateswap
773840,2020-05-01,10-Q,1,interestrateswap
773840,2020-07-24,10-Q,1,interestrateswap
773840,2021-07-23,10-Q,1,interestrateswap
773840,2021-10-22,10-Q,1,interestrateswap
773840,2021-04-23,10-Q,1,interestrateswap
773840,2020-10-30,10-Q,1,interestrateswap
773840,2022-07-28,10-Q,1,interestrateswap
773840,2022-04-29,10-Q,1,interestrateswap
773840,2022-10-27,10-Q,1,interestrateswap
77385,2006-12-14,10-K,1,interestratederivative
77385,2005-12-12,10-K,1,interestratederivative
77385,2004-02-09,10-Q,0,N/A
77385,2004-05-07,10-Q,0,N/A
77385,2004-12-14,10-K,1,interestratederivative
77385,2004-08-10,10-Q,0,N/A
77385,2005-05-10,10-Q,1,interestratederivative
77385,2005-02-09,10-Q,1,interestratederivative
77385,2005-08-09,10-Q,1,interestratederivative
77385,2006-05-10,10-Q,1,interestrateswap
77385,2006-08-09,10-Q,1,interestrateswap
77385,2006-02-08,10-Q,0,N/A
773910,2004-03-04,10-K,0,N/A
773910,2006-03-03,10-K,0,N/A
773910,2005-03-15,10-K,0,N/A
773910,2007-02-28,10-K,1,interestratederivative
773910,2009-02-25,10-K,1,interestratederivative
773910,2008-02-29,10-K,1,interestratederivative
773910,2011-02-23,10-K,1,interestratederivative
773910,2012-02-21,10-K,1,interestratederivative
773910,2010-02-23,10-K,1,interestratederivative
773910,2013-02-19,10-K,1,interestratederivative
773910,2016-02-17,10-K,1,interestratederivative
773910,2015-02-20,10-K,1,interestratederivative
773910,2014-02-28,10-K,1,interestratederivative
773910,2017-02-17,10-K,1,interestratederivative
773910,2018-02-15,10-K,1,interestratederivative
773910,2004-05-10,10-Q,0,N/A
773910,2019-02-14,10-K,1,interestratederivative
773910,2005-05-06,10-Q,0,N/A
773910,2004-11-05,10-Q,0,N/A
773910,2004-08-05,10-Q,0,N/A
773910,2005-11-08,10-Q,0,N/A
773910,2005-08-04,10-Q,0,N/A
773910,2006-05-09,10-Q,1,interestrateswap
773910,2006-11-09,10-Q,1,interestrateswap
773910,2006-08-01,10-Q,1,interestrateswap
773910,2007-05-08,10-Q,1,interestratederivative
773910,2007-08-03,10-Q,1,interestratederivative
773910,2007-11-09,10-Q,1,interestratederivative
773910,2008-05-07,10-Q,1,interestratederivative
773910,2008-08-07,10-Q,1,interestratederivative
773910,2009-08-04,10-Q,1,interestratederivative
773910,2009-05-07,10-Q,1,interestratederivative
773910,2008-11-04,10-Q,1,interestratederivative
773910,2010-05-04,10-Q,1,interestratederivative
773910,2009-11-03,10-Q,1,interestratederivative
773910,2010-11-01,10-Q,1,interestratederivative
773910,2010-08-03,10-Q,1,interestratederivative
773910,2011-07-27,10-Q,1,interestratederivative
773910,2012-04-30,10-Q,1,interestratederivative
773910,2011-05-02,10-Q,1,interestratederivative
773910,2011-10-31,10-Q,1,interestratederivative
773910,2012-10-29,10-Q,1,interestratederivative
773910,2013-05-06,10-Q,1,interestratederivative
773910,2012-08-08,10-Q,1,interestratederivative
773910,2013-07-29,10-Q,1,interestratederivative
773910,2013-11-04,10-Q,1,interestratederivative
773910,2014-05-05,10-Q,1,interestratederivative
773910,2014-10-28,10-Q,1,interestratederivative
773910,2014-07-29,10-Q,1,interestratederivative
773910,2015-05-04,10-Q,1,interestratederivative
773910,2015-07-28,10-Q,1,interestratederivative
773910,2016-05-02,10-Q,1,interestratederivative
773910,2016-07-26,10-Q,1,interestratederivative
773910,2016-10-31,10-Q,1,interestratederivative
773910,2015-10-27,10-Q,1,interestratederivative
773910,2017-05-02,10-Q,1,interestratederivative
773910,2017-07-24,10-Q,1,interestratederivative
773910,2017-10-31,10-Q,1,interestratederivative
773910,2018-05-01,10-Q,1,interestratederivative
773910,2018-10-30,10-Q,1,interestratederivative
773910,2018-07-31,10-Q,1,interestratederivative
773910,2019-05-08,10-Q,1,interestratederivative
773910,2019-07-30,10-Q,1,interestratederivative
77449,2005-04-15,10-K,1,interestrateswap
77449,2006-04-12,10-K,1,interestrateswap
77449,2004-04-15,10-K,1,interestrateswap
